Date_Time,Date,Time,Month,Weekday,Day,Day_in_Year,Week,Weekend,Electric_Use,hour,elapsed_time,Season,TOU,TOU_Rate,TOU_Cost,Regular_Rate,Regular_Cost,Mean,Max,Min
2016-01-01T00:00:00Z,2016-01-01,00:00:00,Jan,Fri,1,1,1,0,0.549473056,0,1,Winter,Off-Peak,0.05676,0.031188091,0.11742,0.064519126,0.402415845,0.894841667,0.18767
2016-01-01T01:00:00Z,2016-01-01,01:00:00,Jan,Fri,1,1,1,0,0.47606,1,1,Winter,Off-Peak,0.05676,0.027021166,0.11742,0.055898965,0.402415845,0.894841667,0.18767
2016-01-01T02:00:00Z,2016-01-01,02:00:00,Jan,Fri,1,1,1,0,0.318898889,2,1,Winter,Off-Peak,0.05676,0.018100701,0.11742,0.037445108,0.402415845,0.894841667,0.18767
2016-01-01T03:00:00Z,2016-01-01,03:00:00,Jan,Fri,1,1,1,0,0.306092778,3,1,Winter,Off-Peak,0.05676,0.017373826,0.11742,0.035941414,0.402415845,0.894841667,0.18767
2016-01-01T04:00:00Z,2016-01-01,04:00:00,Jan,Fri,1,1,1,0,0.317008611,4,1,Winter,Off-Peak,0.05676,0.017993409,0.11742,0.037223151,0.402415845,0.894841667,0.18767
2016-01-01T05:00:00Z,2016-01-01,05:00:00,Jan,Fri,1,1,1,0,0.319881667,5,1,Winter,Off-Peak,0.05676,0.018156483,0.11742,0.037560505,0.402415845,0.894841667,0.18767
2016-01-01T06:00:00Z,2016-01-01,06:00:00,Jan,Fri,1,1,1,0,0.398369722,6,1,Winter,Mid-Peak,0.1043,0.041549962,0.11742,0.046776573,0.402415845,0.894841667,0.18767
2016-01-01T07:00:00Z,2016-01-01,07:00:00,Jan,Fri,1,1,1,0,0.345889167,7,1,Winter,Mid-Peak,0.1043,0.03607624,0.11742,0.040614306,0.402415845,0.894841667,0.18767
2016-01-01T08:00:00Z,2016-01-01,08:00:00,Jan,Fri,1,1,1,0,0.340758889,8,1,Winter,Mid-Peak,0.1043,0.035541152,0.11742,0.040011909,0.402415845,0.894841667,0.18767
2016-01-01T09:00:00Z,2016-01-01,09:00:00,Jan,Fri,1,1,1,0,0.416447222,9,1,Winter,Mid-Peak,0.1043,0.043435445,0.11742,0.048899233,0.402415845,0.894841667,0.18767
2016-01-01T10:00:00Z,2016-01-01,10:00:00,Jan,Fri,1,1,1,0,0.894841667,10,1,Winter,Mid-Peak,0.1043,0.093331986,0.11742,0.105072309,0.402415845,0.894841667,0.18767
2016-01-01T11:00:00Z,2016-01-01,11:00:00,Jan,Fri,1,1,1,0,0.891219167,11,1,Winter,Mid-Peak,0.1043,0.092954159,0.11742,0.104646955,0.402415845,0.894841667,0.18767
2016-01-01T12:00:00Z,2016-01-01,12:00:00,Jan,Fri,1,1,1,0,0.485846944,12,1,Winter,Mid-Peak,0.1043,0.050673836,0.11742,0.057048148,0.402415845,0.894841667,0.18767
2016-01-01T13:00:00Z,2016-01-01,13:00:00,Jan,Fri,1,1,1,0,0.338912222,13,1,Winter,Mid-Peak,0.1043,0.035348545,0.11742,0.039795073,0.402415845,0.894841667,0.18767
2016-01-01T14:00:00Z,2016-01-01,14:00:00,Jan,Fri,1,1,1,0,0.345976111,14,1,Winter,Mid-Peak,0.1043,0.036085308,0.11742,0.040624515,0.402415845,0.894841667,0.18767
2016-01-01T15:00:00Z,2016-01-01,15:00:00,Jan,Fri,1,1,1,0,0.306756111,15,1,Winter,Peak,0.22385,0.068667355,0.11742,0.036019303,0.402415845,0.894841667,0.18767
2016-01-01T16:00:00Z,2016-01-01,16:00:00,Jan,Fri,1,1,1,0,0.299283056,16,1,Winter,Peak,0.22385,0.066994512,0.11742,0.035141816,0.402415845,0.894841667,0.18767
2016-01-01T17:00:00Z,2016-01-01,17:00:00,Jan,Fri,1,1,1,0,0.305474444,17,1,Winter,Peak,0.22385,0.068380454,0.11742,0.035868809,0.402415845,0.894841667,0.18767
2016-01-01T18:00:00Z,2016-01-01,18:00:00,Jan,Fri,1,1,1,0,0.18767,18,1,Winter,Peak,0.22385,0.04200993,0.11742,0.022036211,0.402415845,0.894841667,0.18767
2016-01-01T19:00:00Z,2016-01-01,19:00:00,Jan,Fri,1,1,1,0,0.245176667,19,1,Winter,Peak,0.22385,0.054882797,0.11742,0.028788644,0.402415845,0.894841667,0.18767
2016-01-01T20:00:00Z,2016-01-01,20:00:00,Jan,Fri,1,1,1,0,0.306560278,20,1,Winter,Mid-Peak,0.1043,0.031974237,0.11742,0.035996308,0.402415845,0.894841667,0.18767
2016-01-01T21:00:00Z,2016-01-01,21:00:00,Jan,Fri,1,1,1,0,0.312705833,21,1,Winter,Mid-Peak,0.1043,0.032615218,0.11742,0.036717919,0.402415845,0.894841667,0.18767
2016-01-01T22:00:00Z,2016-01-01,22:00:00,Jan,Fri,1,1,1,0,0.491075556,22,1,Winter,Mid-Peak,0.1043,0.05121918,0.11742,0.057662092,0.402415845,0.894841667,0.18767
2016-01-01T23:00:00Z,2016-01-01,23:00:00,Jan,Fri,1,1,1,0,0.457602222,23,1,Winter,Mid-Peak,0.1043,0.047727912,0.11742,0.053731653,0.402415845,0.894841667,0.18767
2016-01-02T00:00:00Z,2016-01-02,00:00:00,Jan,Sat,2,2,1,0,0.555221111,0,1,Winter,Off-Peak,0.05676,0.031514349999999997,0.11742,0.065194063,0.867937963,2.740146667,0.286341667
2016-01-02T01:00:00Z,2016-01-02,01:00:00,Jan,Sat,2,2,1,0,0.433050556,1,1,Winter,Off-Peak,0.05676,0.02457995,0.11742,0.050848796,0.867937963,2.740146667,0.286341667
2016-01-02T02:00:00Z,2016-01-02,02:00:00,Jan,Sat,2,2,1,0,0.345101389,2,1,Winter,Off-Peak,0.05676,0.019587955,0.11742,0.040521805,0.867937963,2.740146667,0.286341667
2016-01-02T03:00:00Z,2016-01-02,03:00:00,Jan,Sat,2,2,1,0,0.3051,3,1,Winter,Off-Peak,0.05676,0.017317476,0.11742,0.035824842,0.867937963,2.740146667,0.286341667
2016-01-02T04:00:00Z,2016-01-02,04:00:00,Jan,Sat,2,2,1,0,0.3023875,4,1,Winter,Off-Peak,0.05676,0.017163515,0.11742,0.03550634,0.867937963,2.740146667,0.286341667
2016-01-02T05:00:00Z,2016-01-02,05:00:00,Jan,Sat,2,2,1,0,0.311246667,5,1,Winter,Off-Peak,0.05676,0.017666361,0.11742,0.036546584,0.867937963,2.740146667,0.286341667
2016-01-02T06:00:00Z,2016-01-02,06:00:00,Jan,Sat,2,2,1,0,0.306915833,6,1,Winter,Mid-Peak,0.1043,0.032011321,0.11742,0.036038057,0.867937963,2.740146667,0.286341667
2016-01-02T07:00:00Z,2016-01-02,07:00:00,Jan,Sat,2,2,1,0,0.320839722,7,1,Winter,Mid-Peak,0.1043,0.033463583,0.11742,0.037673,0.867937963,2.740146667,0.286341667
2016-01-02T08:00:00Z,2016-01-02,08:00:00,Jan,Sat,2,2,1,0,0.336054167,8,1,Winter,Mid-Peak,0.1043,0.03505045,0.11742,0.03945948,0.867937963,2.740146667,0.286341667
2016-01-02T09:00:00Z,2016-01-02,09:00:00,Jan,Sat,2,2,1,0,0.345852778,9,1,Winter,Mid-Peak,0.1043,0.036072445,0.11742,0.040610033,0.867937963,2.740146667,0.286341667
2016-01-02T10:00:00Z,2016-01-02,10:00:00,Jan,Sat,2,2,1,0,0.6125325,10,1,Winter,Mid-Peak,0.1043,0.06388714,0.11742,0.071923566,0.867937963,2.740146667,0.286341667
2016-01-02T11:00:00Z,2016-01-02,11:00:00,Jan,Sat,2,2,1,0,0.839382222,11,1,Winter,Mid-Peak,0.1043,0.087547566,0.11742,0.098560261,0.867937963,2.740146667,0.286341667
2016-01-02T12:00:00Z,2016-01-02,12:00:00,Jan,Sat,2,2,1,0,1.250369167,12,1,Winter,Mid-Peak,0.1043,0.130413504,0.11742,0.146818348,0.867937963,2.740146667,0.286341667
2016-01-02T13:00:00Z,2016-01-02,13:00:00,Jan,Sat,2,2,1,0,1.036744722,13,1,Winter,Mid-Peak,0.1043,0.108132475,0.11742,0.121734565,0.867937963,2.740146667,0.286341667
2016-01-02T14:00:00Z,2016-01-02,14:00:00,Jan,Sat,2,2,1,0,1.99237,14,1,Winter,Mid-Peak,0.1043,0.207804191,0.11742,0.233944085,0.867937963,2.740146667,0.286341667
2016-01-02T15:00:00Z,2016-01-02,15:00:00,Jan,Sat,2,2,1,0,2.624722222,15,1,Winter,Peak,0.22385,0.587544069,0.11742,0.308194883,0.867937963,2.740146667,0.286341667
2016-01-02T16:00:00Z,2016-01-02,16:00:00,Jan,Sat,2,2,1,0,0.286341667,16,1,Winter,Peak,0.22385,0.064097582,0.11742,0.033622239,0.867937963,2.740146667,0.286341667
2016-01-02T17:00:00Z,2016-01-02,17:00:00,Jan,Sat,2,2,1,0,0.344161389,17,1,Winter,Peak,0.22385,0.077040527,0.11742,0.04041143,0.867937963,2.740146667,0.286341667
2016-01-02T18:00:00Z,2016-01-02,18:00:00,Jan,Sat,2,2,1,0,2.740146667,18,1,Winter,Peak,0.22385,0.613381831,0.11742,0.321748022,0.867937963,2.740146667,0.286341667
2016-01-02T19:00:00Z,2016-01-02,19:00:00,Jan,Sat,2,2,1,0,0.567446667,19,1,Winter,Peak,0.22385,0.127022936,0.11742,0.066629588,0.867937963,2.740146667,0.286341667
2016-01-02T20:00:00Z,2016-01-02,20:00:00,Jan,Sat,2,2,1,0,2.713900278,20,1,Winter,Mid-Peak,0.1043,0.283059799,0.11742,0.318666171,0.867937963,2.740146667,0.286341667
2016-01-02T21:00:00Z,2016-01-02,21:00:00,Jan,Sat,2,2,1,0,1.283731944,21,1,Winter,Mid-Peak,0.1043,0.133893242,0.11742,0.150735805,0.867937963,2.740146667,0.286341667
2016-01-02T22:00:00Z,2016-01-02,22:00:00,Jan,Sat,2,2,1,0,0.537764722,22,1,Winter,Mid-Peak,0.1043,0.056088861,0.11742,0.063144334,0.867937963,2.740146667,0.286341667
2016-01-02T23:00:00Z,2016-01-02,23:00:00,Jan,Sat,2,2,1,0,0.439127222,23,1,Winter,Mid-Peak,0.1043,0.045800969,0.11742,0.051562318,0.867937963,2.740146667,0.286341667
2016-01-03T00:00:00Z,2016-01-03,00:00:00,Jan,Sun,3,3,1,1,0.350277222,0,1,Winter,Off-Peak,0.05676,0.019881735,0.11742,0.041129551,0.471443796,1.210833333,0.202375556
2016-01-03T01:00:00Z,2016-01-03,01:00:00,Jan,Sun,3,3,1,1,0.309318889,1,1,Winter,Off-Peak,0.05676,0.01755694,0.11742,0.036320224,0.471443796,1.210833333,0.202375556
2016-01-03T02:00:00Z,2016-01-03,02:00:00,Jan,Sun,3,3,1,1,0.310931667,2,1,Winter,Off-Peak,0.05676,0.017648481,0.11742,0.036509596,0.471443796,1.210833333,0.202375556
2016-01-03T03:00:00Z,2016-01-03,03:00:00,Jan,Sun,3,3,1,1,0.323361944,3,1,Winter,Off-Peak,0.05676,0.018354024,0.11742,0.037969159,0.471443796,1.210833333,0.202375556
2016-01-03T04:00:00Z,2016-01-03,04:00:00,Jan,Sun,3,3,1,1,0.307866944,4,1,Winter,Off-Peak,0.05676,0.017474528,0.11742,0.036149737,0.471443796,1.210833333,0.202375556
2016-01-03T05:00:00Z,2016-01-03,05:00:00,Jan,Sun,3,3,1,1,0.310008056,5,1,Winter,Off-Peak,0.05676,0.017596057,0.11742,0.036401146,0.471443796,1.210833333,0.202375556
2016-01-03T06:00:00Z,2016-01-03,06:00:00,Jan,Sun,3,3,1,1,0.329762778,6,1,Winter,Mid-Peak,0.1043,0.034394258,0.11742,0.038720745,0.471443796,1.210833333,0.202375556
2016-01-03T07:00:00Z,2016-01-03,07:00:00,Jan,Sun,3,3,1,1,0.313263889,7,1,Winter,Mid-Peak,0.1043,0.032673424,0.11742,0.036783446,0.471443796,1.210833333,0.202375556
2016-01-03T08:00:00Z,2016-01-03,08:00:00,Jan,Sun,3,3,1,1,0.330098889,8,1,Winter,Mid-Peak,0.1043,0.034429314,0.11742,0.038760212,0.471443796,1.210833333,0.202375556
2016-01-03T09:00:00Z,2016-01-03,09:00:00,Jan,Sun,3,3,1,1,0.617081111,9,1,Winter,Mid-Peak,0.1043,0.06436156,0.11742,0.072457664,0.471443796,1.210833333,0.202375556
2016-01-03T10:00:00Z,2016-01-03,10:00:00,Jan,Sun,3,3,1,1,0.674844444,10,1,Winter,Mid-Peak,0.1043,0.070386276,0.11742,0.079240235,0.471443796,1.210833333,0.202375556
2016-01-03T11:00:00Z,2016-01-03,11:00:00,Jan,Sun,3,3,1,1,0.402601944,11,1,Winter,Mid-Peak,0.1043,0.041991383,0.11742,0.04727352,0.471443796,1.210833333,0.202375556
2016-01-03T12:00:00Z,2016-01-03,12:00:00,Jan,Sun,3,3,1,1,0.318751667,12,1,Winter,Mid-Peak,0.1043,0.033245799,0.11742,0.037427821,0.471443796,1.210833333,0.202375556
2016-01-03T13:00:00Z,2016-01-03,13:00:00,Jan,Sun,3,3,1,1,0.296803056,13,1,Winter,Mid-Peak,0.1043,0.030956559,0.11742,0.034850615,0.471443796,1.210833333,0.202375556
2016-01-03T14:00:00Z,2016-01-03,14:00:00,Jan,Sun,3,3,1,1,0.308285556,14,1,Winter,Mid-Peak,0.1043,0.032154183,0.11742,0.03619889,0.471443796,1.210833333,0.202375556
2016-01-03T15:00:00Z,2016-01-03,15:00:00,Jan,Sun,3,3,1,1,0.328075556,15,1,Winter,Mid-Peak,0.1043,0.03421828,0.11742,0.038522632,0.471443796,1.210833333,0.202375556
2016-01-03T16:00:00Z,2016-01-03,16:00:00,Jan,Sun,3,3,1,1,0.231654444,16,1,Winter,Mid-Peak,0.1043,0.024161559,0.11742,0.027200865,0.471443796,1.210833333,0.202375556
2016-01-03T17:00:00Z,2016-01-03,17:00:00,Jan,Sun,3,3,1,1,0.257591389,17,1,Winter,Mid-Peak,0.1043,0.026866782,0.11742,0.030246381,0.471443796,1.210833333,0.202375556
2016-01-03T18:00:00Z,2016-01-03,18:00:00,Jan,Sun,3,3,1,1,0.923641944,18,1,Winter,Mid-Peak,0.1043,0.096335855,0.11742,0.108454037,0.471443796,1.210833333,0.202375556
2016-01-03T19:00:00Z,2016-01-03,19:00:00,Jan,Sun,3,3,1,1,0.202375556,19,1,Winter,Mid-Peak,0.1043,0.02110777,0.11742,0.023762938,0.471443796,1.210833333,0.202375556
2016-01-03T20:00:00Z,2016-01-03,20:00:00,Jan,Sun,3,3,1,1,0.904791667,20,1,Winter,Mid-Peak,0.1043,0.094369771,0.11742,0.106240638,0.471443796,1.210833333,0.202375556
2016-01-03T21:00:00Z,2016-01-03,21:00:00,Jan,Sun,3,3,1,1,0.557738611,21,1,Winter,Mid-Peak,0.1043,0.058172137,0.11742,0.065489668,0.471443796,1.210833333,0.202375556
2016-01-03T22:00:00Z,2016-01-03,22:00:00,Jan,Sun,3,3,1,1,1.210833333,22,1,Winter,Mid-Peak,0.1043,0.126289917,0.11742,0.14217605,0.471443796,1.210833333,0.202375556
2016-01-03T23:00:00Z,2016-01-03,23:00:00,Jan,Sun,3,3,1,1,1.194690556,23,1,Winter,Mid-Peak,0.1043,0.124606225,0.11742,0.140280565,0.471443796,1.210833333,0.202375556
2016-01-04T00:00:00Z,2016-01-04,00:00:00,Jan,Mon,4,4,1,1,0.320440278,0,1,Winter,Off-Peak,0.05676,0.01818819,0.11742,0.037626097,0.351037998,0.957859444,0.132876667
2016-01-04T01:00:00Z,2016-01-04,01:00:00,Jan,Mon,4,4,1,1,0.161694722,1,1,Winter,Off-Peak,0.05676,0.009177792,0.11742,0.018986194,0.351037998,0.957859444,0.132876667
2016-01-04T02:00:00Z,2016-01-04,02:00:00,Jan,Mon,4,4,1,1,0.231048056,2,1,Winter,Off-Peak,0.05676,0.013114288,0.11742,0.027129663,0.351037998,0.957859444,0.132876667
2016-01-04T03:00:00Z,2016-01-04,03:00:00,Jan,Mon,4,4,1,1,0.314409722,3,1,Winter,Off-Peak,0.05676,0.017845896,0.11742,0.03691799,0.351037998,0.957859444,0.132876667
2016-01-04T04:00:00Z,2016-01-04,04:00:00,Jan,Mon,4,4,1,1,0.315937778,4,1,Winter,Off-Peak,0.05676,0.017932628,0.11742,0.037097414,0.351037998,0.957859444,0.132876667
2016-01-04T05:00:00Z,2016-01-04,05:00:00,Jan,Mon,4,4,1,1,0.330678889,5,1,Winter,Off-Peak,0.05676,0.018769334,0.11742,0.038828315,0.351037998,0.957859444,0.132876667
2016-01-04T06:00:00Z,2016-01-04,06:00:00,Jan,Mon,4,4,1,1,0.3177475,6,1,Winter,Mid-Peak,0.1043,0.033141064,0.11742,0.037309911,0.351037998,0.957859444,0.132876667
2016-01-04T07:00:00Z,2016-01-04,07:00:00,Jan,Mon,4,4,1,1,0.315716389,7,1,Winter,Mid-Peak,0.1043,0.032929219,0.11742,0.037071418,0.351037998,0.957859444,0.132876667
2016-01-04T08:00:00Z,2016-01-04,08:00:00,Jan,Mon,4,4,1,1,0.322728056,8,1,Winter,Mid-Peak,0.1043,0.033660536,0.11742,0.037894728,0.351037998,0.957859444,0.132876667
2016-01-04T09:00:00Z,2016-01-04,09:00:00,Jan,Mon,4,4,1,1,0.424161389,9,1,Winter,Mid-Peak,0.1043,0.044240033,0.11742,0.04980503,0.351037998,0.957859444,0.132876667
2016-01-04T10:00:00Z,2016-01-04,10:00:00,Jan,Mon,4,4,1,1,0.957859444,10,1,Winter,Mid-Peak,0.1043,0.09990474,0.11742,0.112471856,0.351037998,0.957859444,0.132876667
2016-01-04T11:00:00Z,2016-01-04,11:00:00,Jan,Mon,4,4,1,1,0.341132222,11,1,Winter,Mid-Peak,0.1043,0.035580091,0.11742,0.040055746,0.351037998,0.957859444,0.132876667
2016-01-04T12:00:00Z,2016-01-04,12:00:00,Jan,Mon,4,4,1,1,0.298567778,12,1,Winter,Mid-Peak,0.1043,0.031140619,0.11742,0.035057828,0.351037998,0.957859444,0.132876667
2016-01-04T13:00:00Z,2016-01-04,13:00:00,Jan,Mon,4,4,1,1,0.254501111,13,1,Winter,Mid-Peak,0.1043,0.026544466,0.11742,0.02988352,0.351037998,0.957859444,0.132876667
2016-01-04T14:00:00Z,2016-01-04,14:00:00,Jan,Mon,4,4,1,1,0.132876667,14,1,Winter,Mid-Peak,0.1043,0.013859036,0.11742,0.015602378,0.351037998,0.957859444,0.132876667
2016-01-04T15:00:00Z,2016-01-04,15:00:00,Jan,Mon,4,4,1,1,0.145911389,15,1,Winter,Mid-Peak,0.1043,0.015218558,0.11742,0.017132915,0.351037998,0.957859444,0.132876667
2016-01-04T16:00:00Z,2016-01-04,16:00:00,Jan,Mon,4,4,1,1,0.157026667,16,1,Winter,Mid-Peak,0.1043,0.016377881,0.11742,0.018438071,0.351037998,0.957859444,0.132876667
2016-01-04T17:00:00Z,2016-01-04,17:00:00,Jan,Mon,4,4,1,1,0.14086,17,1,Winter,Mid-Peak,0.1043,0.014691698,0.11742,0.016539781,0.351037998,0.957859444,0.132876667
2016-01-04T18:00:00Z,2016-01-04,18:00:00,Jan,Mon,4,4,1,1,0.294934444,18,1,Winter,Mid-Peak,0.1043,0.030761663,0.11742,0.034631202,0.351037998,0.957859444,0.132876667
2016-01-04T19:00:00Z,2016-01-04,19:00:00,Jan,Mon,4,4,1,1,0.250511667,19,1,Winter,Mid-Peak,0.1043,0.026128367,0.11742,0.02941508,0.351037998,0.957859444,0.132876667
2016-01-04T20:00:00Z,2016-01-04,20:00:00,Jan,Mon,4,4,1,1,0.818592222,20,1,Winter,Mid-Peak,0.1043,0.085379169,0.11742,0.096119099,0.351037998,0.957859444,0.132876667
2016-01-04T21:00:00Z,2016-01-04,21:00:00,Jan,Mon,4,4,1,1,0.714362778,21,1,Winter,Mid-Peak,0.1043,0.074508038,0.11742,0.083880477,0.351037998,0.957859444,0.132876667
2016-01-04T22:00:00Z,2016-01-04,22:00:00,Jan,Mon,4,4,1,1,0.437196944,22,1,Winter,Mid-Peak,0.1043,0.045599641,0.11742,0.051335665,0.351037998,0.957859444,0.132876667
2016-01-04T23:00:00Z,2016-01-04,23:00:00,Jan,Mon,4,4,1,1,0.426015833,23,1,Winter,Mid-Peak,0.1043,0.044433451,0.11742,0.050022779,0.351037998,0.957859444,0.132876667
2016-01-05T00:00:00Z,2016-01-05,00:00:00,Jan,Tue,5,5,1,0,0.372081667,0,1,Winter,Off-Peak,0.05676,0.021119355,0.11742,0.043689829,0.595761447,2.954963056,0.305403611
2016-01-05T01:00:00Z,2016-01-05,01:00:00,Jan,Tue,5,5,1,0,0.345871944,1,1,Winter,Off-Peak,0.05676,0.019631692,0.11742,0.040612284,0.595761447,2.954963056,0.305403611
2016-01-05T02:00:00Z,2016-01-05,02:00:00,Jan,Tue,5,5,1,0,0.338754444,2,1,Winter,Off-Peak,0.05676,0.019227702,0.11742,0.039776547,0.595761447,2.954963056,0.305403611
2016-01-05T03:00:00Z,2016-01-05,03:00:00,Jan,Tue,5,5,1,0,0.340248889,3,1,Winter,Off-Peak,0.05676,0.019312527,0.11742,0.039952025,0.595761447,2.954963056,0.305403611
2016-01-05T04:00:00Z,2016-01-05,04:00:00,Jan,Tue,5,5,1,0,0.338833333,4,1,Winter,Off-Peak,0.05676,0.01923218,0.11742,0.03978581,0.595761447,2.954963056,0.305403611
2016-01-05T05:00:00Z,2016-01-05,05:00:00,Jan,Tue,5,5,1,0,0.319758056,5,1,Winter,Off-Peak,0.05676,0.018149467,0.11742,0.037545991,0.595761447,2.954963056,0.305403611
2016-01-05T06:00:00Z,2016-01-05,06:00:00,Jan,Tue,5,5,1,0,0.305403611,6,1,Winter,Mid-Peak,0.1043,0.031853597,0.11742,0.035860492,0.595761447,2.954963056,0.305403611
2016-01-05T07:00:00Z,2016-01-05,07:00:00,Jan,Tue,5,5,1,0,0.316193333,7,1,Winter,Mid-Peak,0.1043,0.032978965,0.11742,0.037127421,0.595761447,2.954963056,0.305403611
2016-01-05T08:00:00Z,2016-01-05,08:00:00,Jan,Tue,5,5,1,0,0.336694444,8,1,Winter,Mid-Peak,0.1043,0.035117231,0.11742,0.039534662,0.595761447,2.954963056,0.305403611
2016-01-05T09:00:00Z,2016-01-05,09:00:00,Jan,Tue,5,5,1,0,0.966725,9,1,Winter,Mid-Peak,0.1043,0.100829418,0.11742,0.11351285,0.595761447,2.954963056,0.305403611
2016-01-05T10:00:00Z,2016-01-05,10:00:00,Jan,Tue,5,5,1,0,0.701328611,10,1,Winter,Mid-Peak,0.1043,0.073148574,0.11742,0.082350006,0.595761447,2.954963056,0.305403611
2016-01-05T11:00:00Z,2016-01-05,11:00:00,Jan,Tue,5,5,1,0,0.387219167,11,1,Winter,Mid-Peak,0.1043,0.040386959,0.11742,0.045467275,0.595761447,2.954963056,0.305403611
2016-01-05T12:00:00Z,2016-01-05,12:00:00,Jan,Tue,5,5,1,0,0.361240278,12,1,Winter,Mid-Peak,0.1043,0.037677361,0.11742,0.042416833,0.595761447,2.954963056,0.305403611
2016-01-05T13:00:00Z,2016-01-05,13:00:00,Jan,Tue,5,5,1,0,0.447749722,13,1,Winter,Mid-Peak,0.1043,0.046700296,0.11742,0.052574772,0.595761447,2.954963056,0.305403611
2016-01-05T14:00:00Z,2016-01-05,14:00:00,Jan,Tue,5,5,1,0,0.435285,14,1,Winter,Mid-Peak,0.1043,0.045400226,0.11742,0.051111165,0.595761447,2.954963056,0.305403611
2016-01-05T15:00:00Z,2016-01-05,15:00:00,Jan,Tue,5,5,1,0,0.344943056,15,1,Winter,Peak,0.22385,0.077215503,0.11742,0.040503214,0.595761447,2.954963056,0.305403611
2016-01-05T16:00:00Z,2016-01-05,16:00:00,Jan,Tue,5,5,1,0,0.320638333,16,1,Winter,Peak,0.22385,0.071774891,0.11742,0.037649353000000003,0.595761447,2.954963056,0.305403611
2016-01-05T17:00:00Z,2016-01-05,17:00:00,Jan,Tue,5,5,1,0,0.318446944,17,1,Winter,Peak,0.22385,0.071284348,0.11742,0.03739204,0.595761447,2.954963056,0.305403611
2016-01-05T18:00:00Z,2016-01-05,18:00:00,Jan,Tue,5,5,1,0,0.307324444,18,1,Winter,Peak,0.22385,0.068794577,0.11742,0.036086036,0.595761447,2.954963056,0.305403611
2016-01-05T19:00:00Z,2016-01-05,19:00:00,Jan,Tue,5,5,1,0,0.682153889,19,1,Winter,Peak,0.22385,0.152700148,0.11742,0.08009851,0.595761447,2.954963056,0.305403611
2016-01-05T20:00:00Z,2016-01-05,20:00:00,Jan,Tue,5,5,1,0,2.954963056,20,1,Winter,Mid-Peak,0.1043,0.308202647,0.11742,0.346971762,0.595761447,2.954963056,0.305403611
2016-01-05T21:00:00Z,2016-01-05,21:00:00,Jan,Tue,5,5,1,0,0.597707222,21,1,Winter,Mid-Peak,0.1043,0.062340863,0.11742,0.070182782,0.595761447,2.954963056,0.305403611
2016-01-05T22:00:00Z,2016-01-05,22:00:00,Jan,Tue,5,5,1,0,1.185164444,22,1,Winter,Mid-Peak,0.1043,0.123612652,0.11742,0.139162009,0.595761447,2.954963056,0.305403611
2016-01-05T23:00:00Z,2016-01-05,23:00:00,Jan,Tue,5,5,1,0,1.273545833,23,1,Winter,Mid-Peak,0.1043,0.13283083,0.11742,0.149539752,0.595761447,2.954963056,0.305403611
2016-01-06T00:00:00Z,2016-01-06,00:00:00,Jan,Wed,6,6,1,0,0.753049167,0,1,Winter,Off-Peak,0.05676,0.042743071,0.11742,0.088423033,0.776602651,3.142288611,0.303091389
2016-01-06T01:00:00Z,2016-01-06,01:00:00,Jan,Wed,6,6,1,0,0.353634167,1,1,Winter,Off-Peak,0.05676,0.020072275,0.11742,0.041523724,0.776602651,3.142288611,0.303091389
2016-01-06T02:00:00Z,2016-01-06,02:00:00,Jan,Wed,6,6,1,0,0.328457222,2,1,Winter,Off-Peak,0.05676,0.018643232,0.11742,0.038567447,0.776602651,3.142288611,0.303091389
2016-01-06T03:00:00Z,2016-01-06,03:00:00,Jan,Wed,6,6,1,0,0.319384167,3,1,Winter,Off-Peak,0.05676,0.018128245,0.11742,0.037502089,0.776602651,3.142288611,0.303091389
2016-01-06T04:00:00Z,2016-01-06,04:00:00,Jan,Wed,6,6,1,0,0.312111667,4,1,Winter,Off-Peak,0.05676,0.017715458,0.11742,0.036648152,0.776602651,3.142288611,0.303091389
2016-01-06T05:00:00Z,2016-01-06,05:00:00,Jan,Wed,6,6,1,0,0.315187778,5,1,Winter,Off-Peak,0.05676,0.017890058,0.11742,0.037009349,0.776602651,3.142288611,0.303091389
2016-01-06T06:00:00Z,2016-01-06,06:00:00,Jan,Wed,6,6,1,0,0.313744722,6,1,Winter,Mid-Peak,0.1043,0.032723575,0.11742,0.036839905,0.776602651,3.142288611,0.303091389
2016-01-06T07:00:00Z,2016-01-06,07:00:00,Jan,Wed,6,6,1,0,0.303091389,7,1,Winter,Mid-Peak,0.1043,0.031612432,0.11742,0.035588991,0.776602651,3.142288611,0.303091389
2016-01-06T08:00:00Z,2016-01-06,08:00:00,Jan,Wed,6,6,1,0,0.358938611,8,1,Winter,Mid-Peak,0.1043,0.037437297,0.11742,0.042146572,0.776602651,3.142288611,0.303091389
2016-01-06T09:00:00Z,2016-01-06,09:00:00,Jan,Wed,6,6,1,0,0.841202222,9,1,Winter,Mid-Peak,0.1043,0.087737392,0.11742,0.098773965,0.776602651,3.142288611,0.303091389
2016-01-06T10:00:00Z,2016-01-06,10:00:00,Jan,Wed,6,6,1,0,0.865009722,10,1,Winter,Mid-Peak,0.1043,0.090220514,0.11742,0.101569442,0.776602651,3.142288611,0.303091389
2016-01-06T11:00:00Z,2016-01-06,11:00:00,Jan,Wed,6,6,1,0,0.325874444,11,1,Winter,Mid-Peak,0.1043,0.033988705,0.11742,0.038264177,0.776602651,3.142288611,0.303091389
